Timestamp (ms), RPM SEC
5438663,1866
5438689,1585
5438709,1973
5438734,1600
5438750,2569
5438775,1584
5438790,2544
5438812,1870
5438841,1393
5438863,2649
5438888,1612
5438904,2535
5438927,1714
5438945,2200
5438967,1824
5438988,1924
5439013,1602
5439038,1599
5439052,2893
5439077,1565
5439096,2155
5439118,1820
5439146,1448
5439163,2291
5439187,1675
5439204,2350
5439228,1685
5439249,1877
5439267,2153
5439296,1423
5439313,2277
5439338,1610
5439363,1600
5439379,2570
5439401,1770
5439428,1491
5439445,2297
5439468,1801
5439495,1436
5439513,2275
5439538,1599
5439563,1600
5439578,2636
5439601,1713
5439627,1596
5439644,2263
5439669,1616
5439694,2366
5439719,1606
5439744,1597
5439759,2686
5439783,1666
5439802,2100
5439824,1845
5439849,1562
5439869,2030
5439894,1598
5439908,2970
5439927,2061
5439950,1776
5439976,1507
5440000,1646
5440022,1844
5440047,2407
5440071,1656
5440096,1582
5440110,3014
5440128,2149
5440151,1778
5440171,1964
5440195,1678
5440211,2532
5440245,1752
5440262,2421
5440296,1721
5440321,1628
5440346,2380
5440377,1950
5440400,1767
5440415,2631
5440440,1601
5440455,2630
5440480,1598
5440499,2121
5440515,2520
5440540,1589
5440556,2520
5440580,1674
5440599,2078
5440623,1680
5440640,2357
5440656,2392
5440680,1684
5440699,2141
5440724,1595
5440740,2445
5440765,1637
5440782,2268
5440806,1713
5440826,1975
5440852,1520
5440867,2664
5440892,1623
5440910,2224
5440933,1762
5440957,1658
5440977,1946
5441001,1667
5441018,2324
5441043,1655
5441066,1713
5441085,2069
5441108,1732
5441132,1703
5441157,1594
5441171,2805
5441196,1610
5441212,2457
5441237,1622
5441256,2099
5441281,1599
5441296,2729
5441319,1680
5441337,2281
5441360,1710
5441381,1925
5441406,1605
5441420,2936
5441444,1612
5441462,2233
5441485,1765
5441509,1654
5441526,2338
5441559,1215
5441573,2978
5441611,1585
5441635,1636
5441660,1570
5441685,1628
5441710,1572
5441735,1628
5441760,1570
5441790,1337
5441819,1413
5441858,1020
5441875,2374
5441908,1183
5441945,1097
5441970,1600
5442004,1173
5442045,977
5442074,1355
5442111,1096
5442152,964
5442194,966
5442228,1185
5442272,896
5442322,803
5442372,799
5442422,800
5442472,800
5442522,800
5442563,969
5442605,958
5442653,838
5442684,1255
5442709,1632
5442753,911
5442768,2672
5442803,1142
5442827,1649
5442853,1536
5442868,2623
5442904,1130
5442935,1296
5442958,1677
5442986,1474
5443010,1631
5443036,1519
5443062,1559
5443086,1636
5443110,1702
5443136,1557
5443159,1717
5443185,1508
5443204,2206
5443234,1309
5443257,1735
5443272,2685
5443298,1541
5443321,1748
5443348,1474
5443365,2403
5443388,1695
5443411,1734
5443438,1474
5443461,1749
5443481,2065
5443507,1544
5443532,1600
5443548,2392
5443570,1804
5443599,1384
5443617,2267
5443640,1719
5443663,1757
5443689,1564
5443713,1664
5443734,1908
5443774,1491
5443790,2406
5443814,1671
5443840,1580
5443865,1581
5443890,1609
5443923,1810
5443941,2264
5443965,1636
5443986,1907
5444011,1599
5444027,2483
5444050,1740
5444074,1645
5444098,1727
5444119,1887
5444145,1514
5444164,2136
5444189,1597
5444205,2538
5444228,1747
5444247,2084
5444269,1773
5444298,2090
5444320,1783
5444346,1574
5444361,2592
5444385,1685
5444411,1554
5444430,2085
5444448,2172
5444474,1559
5444490,2453
5444512,1824
5444533,1947
5444553,1950
5444578,1625
5444604,1512
5444626,1853
5444641,2606
5444658,2378
5444681,1735
5444705,1707
5444729,1639
5444744,2686
5444765,1874
5444787,1864
5444812,1554
5444831,2139
5444855,1682
5444869,2768
5444890,1920
5444912,1824
5444967,1817
5444984,2335
5445011,1474
5445029,2270
5445060,1920
5445082,1822
5445107,1611
5445121,2922
5445139,2184
5445163,1666
5445182,2108
5445207,1599
5445221,2822
5445241,2037
5445263,1806
5445288,1607
5445307,2054
5445323,2569
5445345,1801
5445364,2146
5445388,1672
5445413,1562
5445436,2588
5445461,1601
5445475,2912
5445495,2007
5445516,1908
5445536,2000
5445562,1565
5445576,2777
5445595,2061
5445616,1933
5445636,2002
5445662,1556
5445676,2811
5445694,2183
5445718,1687
5445741,1753
5445756,2680
5445772,2451
5445795,1702
5445815,2049
5445830,2731
5445855,1554
5445870,2818
5445890,1946
5445914,1683
5445929,2716
5445949,2002
5445969,1919
5445989,2061
5446021,1850
5446045,2542
5446069,1666
5446084,2681
5446103,2087
5446125,1843
5446144,2059
5446170,1541
5446184,2837
5446202,2220
5446225,1773
5446245,1966
5446261,2524
5446277,2422
5446302,1640
5446326,2431
5446351,1595
5446367,2620
5446381,2860
5446401,1984
5446426,1592
5446451,2385
5446467,2562
5446492,1596
5446507,2648
5446526,2137
5446551,1599
5446567,2519
5446580,2865
5446601,1985
5446625,1659
5446639,2821
5446657,2224
5446679,1841
5446704,2384
5446728,1621
5446745,2402
5446759,2820
5446778,2086
5446812,1769
5446828,2486
5446845,2455
5446860,2550
5446883,1798
5446904,1853
5446918,2816
5446934,2611
5446953,2053
5446979,1539
5447003,2473
5447018,2729
5447041,1784
5447058,2288
5447073,2609
5447098,1649
5447113,2601
5447132,2101
5447148,2556
5447164,2442
5447185,1901
5447207,1825
5447220,2963
5447238,2274
5447257,2114
5447282,1593
5447298,2466
5447313,2664
5447332,2128
5447348,2469
5447369,1975
5447399,2001
5447414,2578
5447429,2586
5447453,1713
5447469,2429
5447488,2120
5447503,2777
5447521,2227
5447544,1698
5447563,2121
5447577,2826
5447594,2334
5447613,2138
5447627,2765
5447646,2199
5447669,1697
5447687,2277
5447701,2847
5447719,2159
5447737,2291
5447753,2469
5447773,1995
5447791,2232
5447816,2365
5447841,1604
5447866,2387
5447880,2902
5447899,2169
5447917,2196
5447931,2866
5447948,2280
5447965,2373
5447981,2455
5447999,2267
5448021,1843
5448041,1979
5448066,2364
5448080,2991
5448098,2179
5448116,2227
5448147,1925
5448170,2608
5448184,2795
5448202,2331
5448220,2182
5448236,2560
5448253,2305
5448274,1897
5448295,1907
5448311,2551
5448324,2970
5448345,1920
5448361,2544
5448375,2720
5448395,2027
5448411,2545
5448427,2491
5448445,2211
5448461,2514
5448478,2343
5448501,1719
5448525,2565
5448540,2646
5448556,2380
5448574,2292
5448599,1597
5448608,4626
5448628,1969
5448649,1902
5448663,2867
5448678,2661
5448699,1891
5448713,2853
5448731,2282
5448749,2179
5448774,1597
5448787,2973
5448787,2973
5448803,2510
5448824,1922
5448837,3017
5448855,2344
5448880,2320
5448902,1828
5448917,2650
5448932,2643
5448952,2034
5448968,2568
5448990,1784
5449009,2073
5449027,2255
5449041,2825
5449059,2238
5449077,2228
5449093,2575
5449110,2336
5449131,1855
5449152,1928
5449166,2813
5449181,2654
5449202,1931
5449216,2822
5449234,2275
5449259,2359
5449284,1614
5449309,2364
5449324,2662
5449339,2681
5449359,2041
5449375,2449
5449393,2264
5449414,1893
5449434,2011
5449443,4395
5449465,1834
5449483,2226
5449498,2659
5449515,2372
5449534,2097
5449565,1911
5449587,2722
5449612,2429
5449637,1607
5449662,2372
5449676,2811
5449691,2688
5449712,1924
5449726,2781
5449742,2613
5449762,2003
5449777,2661
5449794,2273
5449829,1713
5449842,3109
5449873,1966
5449895,2660
5449920,1594
5449934,2835
5449953,2170
5449976,2637
5449999,1738
5450024,2377
5450038,2841
5450055,2283
5450078,1779
5450098,1980
5450123,2380
5450139,2611
5450158,2031
5450182,1686
5450205,2665
5450229,1620
5450243,2929
5450259,2446
5450278,2151
5450294,2417
5450340,1750
5450354,2901
5450368,2754
5450387,2153
5450408,1918
5450428,1964
5450443,2758
5450462,2121
5450483,1894
5450503,1938
5450518,2663
5450539,1959
5450557,2195
5450582,1607
5450596,2803
5450615,2140
5450637,1824
5450656,2091
5450671,2572
5450689,2292
5450715,1548
5450731,2449
5450745,2828
5450765,2025
5450782,2340
5450806,1671
5450821,2663
5450838,2311
5450864,2313
5450889,1597
5450915,2366
5450929,2675
5450946,2492
5450965,2027
5450990,1618
5451016,2350
5451030,2773
5451047,2347
5451066,2117
5451090,1659
5451115,2357
5451130,2790
5451152,1813
5451169,2387
5451193,1637
5451208,2609
5451224,2479
5451246,1849
5451268,1826
5451281,2956
5451299,2223
5451318,2160
5451343,1602
5451359,2553
5451374,2635
5451393,2088
5451418,1599
5451432,2870
5451448,2550
5451467,2048
5451484,2421
5451506,1803
5451523,2323
5451548,1603
5451562,2849
5451579,2314
5451598,2141
5451614,2444
5451636,1805
5451651,2670
5451673,1860
5451688,2681
5451705,2300
5451730,1619
5451748,2219
5451762,2805
5451780,2258
5451798,2219
5451823,1600
5451837,2869
5451854,2290
5451879,2469
5451903,1642
5451928,2360
5451942,2942
5451961,2147
5451983,1798
5452003,1977
5452028,2365
5452043,2694
5452061,2213
5452083,1846
5452103,1999
5452129,2349
5452159,1961
5452182,1790
5452196,2785
5452214,2257
5452235,1838
5452256,1944
5452272,2543
5452288,2472
5452306,2209
5452331,1600
5452345,2868
5452362,2328
5452385,1715
5452406,1945
5452422,2520
5452444,1813
5452462,2164
5452487,2403
5452512,1623
5452537,2374
5452562,1628
5452587,2389
5452603,2482
5452628,1571
5452642,2857
5452662,2084
5452687,1595
5452701,2777
5452720,2149
5452742,1797
5452781,2072
5452798,2310
5452818,2010
5452854,2206
5452874,1965
5452895,1992
5452920,2341
5452935,2747
5452951,2497
5452971,2002
5452986,2646
5453004,2187
5453025,1891
5453045,2007
5453071,2314
5453101,1988
5453120,2144
5453135,2641
5453171,1683
5453185,2723
5453204,2142
5453225,1878
5453245,2043
5453271,1547
5453286,2675
5453302,2495
5453325,1688
5453345,2048
5453371,2321
5453386,2682
5453403,2304
5453427,1701
5453445,2153
5453471,1550
5453486,2680
5453504,2240
5453526,1795
5453550,1695
5453571,1873
5453595,1668
5453620,1593
5453636,2577
5453652,2452
5453676,1660
5453695,2103
5453726,1923
5453748,1802
5453773,2421
5453798,1612
5453822,2478
5453848,1550
5453873,2357
5453897,1691
5453914,2361
5453931,2410
5453952,1835
5453972,1991
5453998,1567
5454024,2347
5454053,1346
5454076,2641
5454100,1665
5454116,2481
5454139,1750
5454156,2366
5454181,1581
5454200,2121
5454225,1601
5454250,1600
5454266,2444
5454289,1767
5454307,2160
5454331,1721
5454356,1568
5454380,1648
5454394,2922
5454413,2078
5454437,1697
5454460,1711
5454480,2040
5454505,1599
5454530,1598
5454544,2866
5454569,1598
5454587,2195
5454610,1790
5454637,1469
5454661,1638
5454686,2442
5454701,2534
5454726,1616
5454741,2703
5454767,1530
5454784,2323
5454810,1554
5454836,2350
5454859,1724
5454876,2314
5454899,1741
5454919,2047
5454940,1857
5454966,1535
5454989,1784
5455003,2802
5455029,1552
5455045,2526
5455069,1627
5455092,1710
5455113,1952
5455138,1602
5455154,2511
5455179,1588
5455196,2363
5455219,1724
5455238,2128
5455269,1273
5455294,2425
5455319,1607
5455335,2433
5455358,1754
5455377,2149
5455399,1835
5455426,1443
5455443,2426
5455469,1527
5455494,1602
5455508,2778
5455532,1667
5455550,2232
5455575,1608
5455599,1697
5455623,1671
5455648,2359
5455672,1701
5455689,2248
5455712,1773
5455760,1660
5455776,2541
5455800,1625
5455825,1646
5455841,2389
5455886,1794
5455907,1872
5455931,1669
5455956,1604
5455980,1674
5455994,2916
5456021,1471
5456037,2508
5456060,1747
5456080,1969
5456104,1691
5456130,1518
5456145,2675
5456171,1531
5456194,1768
5456212,2195
5456236,1689
5456261,1594
5456286,1623
5456300,2731
5456325,1642
5456342,2296
5456366,1672
5456385,2078
5456410,1606
5456426,2472
5456449,1759
5456474,1600
5456492,2186
5456515,1736
5456542,1478
5456566,1657
5456591,2435
5456615,1662
5456640,1584
5456655,2781
5456689,1729
5456715,1555
5456741,1566
5456755,2813
5456781,1532
5456795,2864
5456822,1457
5456840,2322
5456871,1890
5456894,1795
5456917,1720
5456934,2391
5456957,1718
5456976,2067
5456998,1852
5457024,1524
5457043,2119
5457068,1599
5457084,2491
5457102,2170
5457124,1842
5457147,1720
5457174,1483
5457199,2413
5457224,1615
5457249,1598
5457264,2640
5457290,1526
5457306,2487
5457332,1575
5457354,1835
5457374,1949
5457399,1601
5457414,2697
5457440,1540
5457457,2366
5457481,1664
5457504,1727
5457528,1662
5457553,2378
5457577,1702
5457594,2261
5457617,1784
5457637,2006
5457658,1906
5457685,1469
5457703,2176
5457727,1709
5457758,1901
5457789,1977
5457827,2098
5457843,2407
5457867,1704
5457884,2307
5457902,2267
5457925,1707
5457948,1800
5457968,1939
5457993,2393
5458018,1606
5458043,1581
5458057,2851
5458076,2198
5458098,1807
5458118,1964
5458144,1559
5458158,2805
5458178,2001
5458201,1764
5458221,1960
5458245,1686
5458259,2745
5458259,2745
5458280,1977
5458300,1952
5458321,1909
5458346,1608
5458361,2586
5458387,1559
5458404,2310
5458427,1731
5458450,1748
5458477,1475
5458502,2460
5458526,1660
5458541,2672
5458557,2423
5458581,1668
5458601,2058
5458616,2672
5458641,1616
5458658,2241
5458681,1782
5458701,2003
5458725,1677
5458751,1528
5458765,2835
5458790,1599
5458810,1962
5458836,1561
5458868,1853
5458883,2651
5458908,1598
5458933,1652
5458949,2438
5458985,1660
5459009,1693
5459026,2357
5459048,1769
5459069,1949
5459092,1704
5459119,1484
5459144,2464
5459168,1645
5459184,2461
5459205,1911
5459229,1701
5459251,1769
5459271,2030
5459297,1554
5459312,2530
5459347,1751
5459376,1343
5459399,1755
5459412,3036
5459439,1500
5459459,1976
5459481,1808
5459502,1943
5459533,1958
5459558,1574
5459582,1669
5459608,1562
5459621,2898
5459657,1669
5459682,1630
5459712,1977
5459738,1582
5459762,1640
5459787,1616
5459802,2597
5459823,1936
5459847,1675
5459870,1681
5459894,1700
5459917,1744
5459934,2349
5459957,1735
5459977,1950
5460000,1771
5460023,1766
5460049,1544
5460072,1740
5460098,1532
5460112,2761
5460131,2158
5460154,1717
5460176,1785
5460207,1988
5460230,1734
5460254,1643
5460268,2782
5460294,1586
5460313,2007
5460337,1725
5460360,1700
5460392,1263
5460410,2153
5460435,1630
5460467,1257
5460491,2436
5460516,1625
5460579,1597
5460592,2912
5460617,1619
5460642,1601
5460656,2871
5460683,1473
5460701,2259
5460725,1617
5460751,1568
5460783,1242
5460807,1692
5460835,1411
5460860,1637
5460885,1588
5460908,1728
5460935,1489
5460953,2193
5460974,1948
5460995,1851
5461020,1600
5461036,2553
5461058,1808
5461078,1952
5461103,1622
5461125,1796
5461150,1595
5461175,1627
5461200,1591
5461225,1607
5461250,1594
5461275,1607
5461300,1599
5461325,1599
5461350,1597
5461375,1602
5461400,1600
5461425,1599
5461449,1679
5461475,1528
5461491,2517
5461527,1663
5461557,1336
5461584,1462
5461607,1769
5461635,1439
5461657,1760
5461684,1474
5461707,1740
5461734,1492
5461758,1719
5461785,1480
5461808,1727
5461833,1593
5461856,1756
5461881,1599
5461906,1593
5461941,1716
5461962,1840
5461987,1605
5462013,1557
5462039,1523
5462065,1525
5462097,1266
5462120,1746
5462145,1599
5462168,1770
5462195,1454
5462217,1825
5462237,1997
5462262,1597
5462287,1602
5462311,1677
5462337,1528
5462367,1349
5462392,1604
5462417,1598
5462444,1448
5462467,1772
5462498,1278
5462521,1726
5462547,1530
5462571,1722
5462598,1464
5462621,1731
5462648,1480
5462671,1733
5462698,1480
5462722,1707
5462748,1503
5462773,1611
5462804,1298
5462827,1750
5462853,1538
5462877,1668
5462903,1540
5462927,1665
5462953,1533
5462977,1663
5462997,1943
5463028,1320
5463057,1350
5463094,1613
5463113,2125
5463140,1521
5463158,2170
5463183,1600
5463208,1584
5463233,1615
5463258,1597
5463283,1602
5463308,1594
5463332,1680
5463358,1531
5463383,1600
5463413,1315
5463437,1722
5463452,2649
5463475,1719
5463501,1543
5463525,1661
5463551,1511
5463574,1775
5463593,2092
5463617,1694
5463642,1595
5463665,1691
5463692,1518
5463717,1558
5463741,1720
5463766,1572
5463791,1607
5463807,2442
5463831,1703
5463857,1517
5463880,1722
5463900,2018
5463924,1703
5463948,1630
5463971,1789
5463998,1474
5464022,1616
5464048,1582
5464063,2548
5464097,1182
5464113,2573
5464146,1802
5464172,1546
5464197,1600
5464213,2471
5464236,1736
5464263,1490
5464288,1587
5464305,2338
5464328,1750
5464352,1689
5464375,1725
5464401,1542
5464426,1600
5464451,1591
5464465,2864
5464501,1664
5464526,1608
5464551,1587
5464567,2592
5464601,1726
5464632,1301
5464655,1752
5464670,2671
5464695,1603
5464719,1658
5464737,2260
5464763,1533
5464784,1835
5464805,1986
5464830,1599
5464854,1609
5464871,2420
5464895,1695
5464919,1645
5464938,2098
5464975,1616
5464994,2079
5465017,1786
5465037,1958
5465063,1567
5465087,1640
5465118,1925
5465141,1787
5465164,1714
5465178,2851
5465199,1915
5465221,1840
5465245,1614
5465277,1899
5465296,2097
5465319,1711
5465340,1944
5465364,1672
5465380,2536
5465406,1525
5465422,2427
5465444,1806
5465467,1771
5465492,1605
5465516,1647
5465531,2760
5465557,1517
5465574,2431
5465603,1349
5465617,2847
5465641,1691
5465667,1517
5465681,2922
5465707,1518
5465724,2334
5465747,1730
5465772,1601
5465794,1868
5465810,2521
5465833,1726
5465853,2035
5465873,1920
5465900,1487
5465962,1953
5465981,2085
5466001,1977
5466025,1671
5466040,2592
5466067,1487
5466082,2665
5466107,1621
5466126,2109
5466151,1602
5466176,1592
5466191,2720
5466208,2372
5466231,1750
5466257,1497
5466279,2705
5466306,1528
5466320,2783
5466339,2079
5466360,1879
5466385,1650
5466406,1901
5466430,1647
5466456,1552
5466470,2751
5466488,2262
5466510,1798
5466534,1656
5466562,1449
5466585,1765
5466600,2638
5466622,1808
5466641,2117
5466667,1530
5466688,1945
5466709,1862
5466734,1600
5466758,1662
5466773,2601
5466800,1527
5466818,2232
5466840,1774
5466865,1589
5466888,1786
5466912,1641
5466928,2507
5466951,1711
5466976,1625
5466993,2289
5467020,1526
5467042,1817
5467062,1947
5467087,1602
5467112,1598
5467127,2626
5467152,1653
5467173,1868
5467198,1572
5467222,1683
5467241,2123
5467267,1544
5467291,1658
5467317,1552
5467331,2719
5467367,1701
5467391,1648
5467416,1569
5467441,1632
5467466,1585
5467480,2877
5467502,1792
5467525,1780
5467551,1503
5467574,1747
5467595,1940
5467620,1602
5467645,1599
5467670,1599
5467695,1620
5467711,2387
5467736,1636
5467761,1563
5467784,1738
5467809,1648
5467832,1710
5467855,1778
5467879,1642
5467904,1601
5467924,2018
5467950,1542
5467984,1728
5468007,1731
5468032,1610
5468057,1602
5468085,1440
5468110,1623
5468138,1406
5468162,1658
5468187,1604
5468211,1687
5468237,1523
5468262,1614
5468290,1419
5468319,1383
5468342,1770
5468366,1664
5468392,1539
5468418,1526
5468451,1213
5468482,1278
5468524,957
5468556,1238
5468598,961
5468642,901
5468674,1249
5468717,930
5468748,1302
5468777,1368
5468804,1486
5468830,1569
5468856,1529
5468880,1617
5468904,1680
5468927,1754
5468954,1509
5468972,2169
5468988,2544
5469022,1752
5469036,2807
5469053,2317
5469076,1797
5469099,1714
5469125,1541
5469150,1602
5469178,1413
5469206,1438
5469234,1410
5469266,1264
5469290,1693
5469325,1133
5469356,1921
5469386,1343
5469414,1446
5469436,1817
5469456,1967
5469481,1588
5469506,1601
5469531,1607
5469556,1592
5469581,1609
5469606,1600
5469631,1599
5469662,1903
5469686,1686
5469711,1615
5469736,1600
5469751,2648
5469777,1542
5469801,1653
5469819,2242
5469841,1782
5469868,1529
5469886,2176
5469910,1677
5469936,1523
5469951,2639
5469991,1497
5470016,1609
5470030,2905
5470066,1645
5470091,1614
5470116,1593
5470131,2764
5470167,1674
5470191,1627
5470216,1583
5470231,2769
5470267,1681
5470298,1289
5470323,1592
5470337,2763
5470361,1650
5470386,1629
5470405,2043
5470429,1694
5470452,1730
5470479,1484
5470502,1739
5470522,2005
5470547,1604
5470571,1681
5470603,1850
5470628,1631
5470651,1735
5470677,1528
5470702,1607
5470726,1638
5470742,2480
5470777,1713
5470801,1703
5470827,1538
5470852,1604
5470878,1552
5470893,2546
5470917,1709
5470940,1688
5470963,1769
5470997,1184
5471017,1997
5471035,2250
5471059,1607
5471085,1560
5471110,1598
5471126,2538
5471149,1717
5471172,1779
5471195,1727
5471221,1500
5471246,1621
5471270,1666
5471295,1607
5471311,2473
5471334,1744
5471357,1755
5471381,1673
5471403,1809
5471431,1427
5471453,1841
5471473,1964
5471534,1629
5471552,2282
